state,year,tmax
Oklahoma,2017,94.2
Oklahoma,2017,87.4
Oklahoma,2017,85.4
Oklahoma,2017,75.5
Oklahoma,2017,65.2
Oklahoma,2017,52.0
Oklahoma,2018,50.4
Oklahoma,2018,53.3
Oklahoma,2018,66.3
Oklahoma,2018,68.1
Oregon,1950,29.5
Oregon,1950,41.1
Oregon,1950,44.3
Oregon,1950,53.8
Oregon,1950,62.8
Oregon,1950,69.2
Oregon,1950,81.0
Oregon,1950,81.6
Oregon,1950,72.3
Oregon,1950,58.4
Oregon,1950,47.6
Oregon,1950,44.0
Oregon,1951,36.4
Oregon,1951,41.9
Oregon,1951,44.1
Oregon,1951,60.6
Oregon,1951,63.7
Oregon,1951,73.3
Oregon,1951,82.1
Oregon,1951,79.3
Oregon,1951,75.3
Oregon,1951,55.8
Oregon,1951,45.1
Oregon,1951,35.2
Oregon,1952,33.6
Oregon,1952,40.0
Oregon,1952,42.4
Oregon,1952,59.8
Oregon,1952,64.3
Oregon,1952,67.3
Oregon,1952,81.7
Oregon,1952,79.7
Oregon,1952,76.3
Oregon,1952,68.2
Oregon,1952,44.0
Oregon,1952,38.4
Oregon,1953,45.2
Oregon,1953,44.6
Oregon,1953,48.0
Oregon,1953,53.4
Oregon,1953,57.3
Oregon,1953,63.7
Oregon,1953,81.2
Oregon,1953,76.8
Oregon,1953,76.2
Oregon,1953,61.5
Oregon,1953,49.7
Oregon,1953,41.6
Oregon,1954,39.2
Oregon,1954,46.7
Oregon,1954,46.2
Oregon,1954,56.5
Oregon,1954,66.7
Oregon,1954,65.5
Oregon,1954,79.1
Oregon,1954,73.4
Oregon,1954,69.8
Oregon,1954,59.4
Oregon,1954,51.4
Oregon,1954,39.0
Oregon,1955,36.0
Oregon,1955,39.3
Oregon,1955,43.4
Oregon,1955,47.2
Oregon,1955,60.1
Oregon,1955,71.7
Oregon,1955,75.2
Oregon,1955,81.6
Oregon,1955,71.6
Oregon,1955,60.4
Oregon,1955,42.0
Oregon,1955,39.3
Oregon,1956,38.6
Oregon,1956,35.6
Oregon,1956,46.8
Oregon,1956,57.6
Oregon,1956,64.4
Oregon,1956,68.4
Oregon,1956,81.4
Oregon,1956,77.5
Oregon,1956,73.6
Oregon,1956,56.2
Oregon,1956,46.1
Oregon,1956,41.3
Oregon,1957,30.4
Oregon,1957,42.5
Oregon,1957,46.6
Oregon,1957,55.0
Oregon,1957,62.8
Oregon,1957,72.4
Oregon,1957,78.2
Oregon,1957,76.4
Oregon,1957,75.6
Oregon,1957,54.6
Oregon,1957,45.3
Oregon,1957,42.6
Oregon,1958,40.4
Oregon,1958,47.1
Oregon,1958,45.3
Oregon,1958,52.7
Oregon,1958,70.6
Oregon,1958,70.8
Oregon,1958,82.0
Oregon,1958,83.6
Oregon,1958,71.1
Oregon,1958,65.1
Oregon,1958,47.5
Oregon,1958,45.8
Oregon,1959,41.7
Oregon,1959,41.4
Oregon,1959,49.1
Oregon,1959,58.6
Oregon,1959,59.2
Oregon,1959,72.2
Oregon,1959,83.4
Oregon,1959,78.1
Oregon,1959,66.3
Oregon,1959,60.3
Oregon,1959,50.2
Oregon,1959,40.6
Oregon,1960,34.5
Oregon,1960,40.7
Oregon,1960,49.4
Oregon,1960,55.0
Oregon,1960,59.2
Oregon,1960,75.0
Oregon,1960,85.2
Oregon,1960,76.8
Oregon,1960,74.7
Oregon,1960,60.9
Oregon,1960,45.2
Oregon,1960,39.8
Oregon,1961,43.5
Oregon,1961,45.6
Oregon,1961,47.1
Oregon,1961,55.1
Oregon,1961,61.1
Oregon,1961,78.0
Oregon,1961,83.2
Oregon,1961,83.7
Oregon,1961,67.6
Oregon,1961,58.5
Oregon,1961,44.8
Oregon,1961,38.4
Oregon,1962,36.5
Oregon,1962,40.7
Oregon,1962,44.7
Oregon,1962,60.2
Oregon,1962,57.5
Oregon,1962,71.8
Oregon,1962,79.6
Oregon,1962,76.8
Oregon,1962,74.5
Oregon,1962,59.2
Oregon,1962,48.4
Oregon,1962,43.0
Oregon,1963,37.7
Oregon,1963,50.4
Oregon,1963,48.0
Oregon,1963,48.9
Oregon,1963,63.9
Oregon,1963,67.9
Oregon,1963,75.5
Oregon,1963,78.6
Oregon,1963,75.9
Oregon,1963,61.5
Oregon,1963,46.5
Oregon,1963,40.2
Oregon,1964,38.5
Oregon,1964,43.3
Oregon,1964,44.6
Oregon,1964,52.8
Oregon,1964,61.0
Oregon,1964,67.2
Oregon,1964,79.5
Oregon,1964,76.8
Oregon,1964,70.3
Oregon,1964,64.1
Oregon,1964,43.4
Oregon,1964,38.2
Oregon,1965,38.4
Oregon,1965,45.6
Oregon,1965,50.4
Oregon,1965,56.0
Oregon,1965,61.0
Oregon,1965,70.0
Oregon,1965,80.1
Oregon,1965,76.6
Oregon,1965,68.3
Oregon,1965,65.9
Oregon,1965,48.4
Oregon,1965,38.8
Oregon,1966,39.4
Oregon,1966,41.6
Oregon,1966,49.5
Oregon,1966,58.8
Oregon,1966,67.9
Oregon,1966,69.6
Oregon,1966,78.2
Oregon,1966,80.4
Oregon,1966,74.1
Oregon,1966,61.3
Oregon,1966,47.6
Oregon,1966,40.7
Oregon,1967,41.8
Oregon,1967,47.0
Oregon,1967,45.7
Oregon,1967,46.9
Oregon,1967,64.2
Oregon,1967,72.2
Oregon,1967,83.4
Oregon,1967,86.7
Oregon,1967,78.2
Oregon,1967,60.1
Oregon,1967,48.7
Oregon,1967,37.6
Oregon,1968,39.6
Oregon,1968,48.5
Oregon,1968,52.7
Oregon,1968,54.0
Oregon,1968,62.8
Oregon,1968,72.4
Oregon,1968,83.2
Oregon,1968,73.6
Oregon,1968,71.6
Oregon,1968,58.6
Oregon,1968,45.0
Oregon,1968,37.5
Oregon,1969,34.5
Oregon,1969,38.1
Oregon,1969,48.6
Oregon,1969,55.4
Oregon,1969,67.8
Oregon,1969,71.0
Oregon,1969,79.2
Oregon,1969,79.9
Oregon,1969,72.6
Oregon,1969,54.8
Oregon,1969,49.9
Oregon,1969,41.3
Oregon,1970,39.8
Oregon,1970,48.1
Oregon,1970,48.0
Oregon,1970,49.1
Oregon,1970,64.4
Oregon,1970,74.0
Oregon,1970,82.3
Oregon,1970,82.8
Oregon,1970,68.0
Oregon,1970,57.8
Oregon,1970,46.3
Oregon,1970,36.9
Oregon,1971,40.2
Oregon,1971,44.0
Oregon,1971,43.5
Oregon,1971,53.2
Oregon,1971,62.6
Oregon,1971,66.6
Oregon,1971,80.8
Oregon,1971,83.9
Oregon,1971,67.8
Oregon,1971,56.3
Oregon,1971,45.3
Oregon,1971,36.3
Oregon,1972,37.0
Oregon,1972,42.9
Oregon,1972,51.9
Oregon,1972,51.5
Oregon,1972,66.2
Oregon,1972,72.9
Oregon,1972,81.6
Oregon,1972,81.8
Oregon,1972,67.8
Oregon,1972,59.2
Oregon,1972,45.0
Oregon,1972,33.7
Oregon,1973,36.8
Oregon,1973,45.0
Oregon,1973,46.8
Oregon,1973,55.9
Oregon,1973,67.4
Oregon,1973,72.6
Oregon,1973,82.5
Oregon,1973,79.3
Oregon,1973,71.4
Oregon,1973,58.8
Oregon,1973,41.8
Oregon,1973,42.1
Oregon,1974,35.9
Oregon,1974,43.2
Oregon,1974,47.1
Oregon,1974,52.9
Oregon,1974,60.4
Oregon,1974,76.3
Oregon,1974,78.7
Oregon,1974,80.0
Oregon,1974,78.4
Oregon,1974,63.1
Oregon,1974,48.0
Oregon,1974,40.5
Oregon,1975,39.5
Oregon,1975,40.5
Oregon,1975,43.9
Oregon,1975,47.3
Oregon,1975,62.6
Oregon,1975,68.8
Oregon,1975,80.6
Oregon,1975,74.8
Oregon,1975,76.2
Oregon,1975,56.0
Oregon,1975,44.6
Oregon,1975,42.2
Oregon,1976,41.4
Oregon,1976,42.6
Oregon,1976,45.3
Oregon,1976,52.5
Oregon,1976,65.9
Oregon,1976,67.9
Oregon,1976,79.7
Oregon,1976,72.2
Oregon,1976,73.2
Oregon,1976,62.8
Oregon,1976,51.9
Oregon,1976,43.2
Oregon,1977,36.7
Oregon,1977,48.4
Oregon,1977,45.5
Oregon,1977,61.2
Oregon,1977,56.2
Oregon,1977,75.7
Oregon,1977,79.0
Oregon,1977,81.7
Oregon,1977,67.7
Oregon,1977,60.1
Oregon,1977,45.1
Oregon,1977,41.7
Oregon,1978,40.8
Oregon,1978,44.1
Oregon,1978,54.0
Oregon,1978,51.8
Oregon,1978,59.8
Oregon,1978,71.7
Oregon,1978,79.3
Oregon,1978,76.9
Oregon,1978,66.6
Oregon,1978,65.4
Oregon,1978,43.2
Oregon,1978,35.3
Oregon,1979,30.5
Oregon,1979,40.0
Oregon,1979,51.0
Oregon,1979,53.3
Oregon,1979,65.0
Oregon,1979,73.4
Oregon,1979,81.2
Oregon,1979,77.1
Oregon,1979,76.0
Oregon,1979,62.1
Oregon,1979,43.4
Oregon,1979,43.3
Oregon,1980,37.6
Oregon,1980,44.6
Oregon,1980,46.1
Oregon,1980,57.5
Oregon,1980,61.5
Oregon,1980,65.6
Oregon,1980,79.8
Oregon,1980,76.6
Oregon,1980,72.5
Oregon,1980,62.0
Oregon,1980,47.8
Oregon,1980,43.8
Oregon,1981,42.2
Oregon,1981,44.9
Oregon,1981,50.3
Oregon,1981,56.0
Oregon,1981,60.8
Oregon,1981,69.3
Oregon,1981,78.9
Oregon,1981,84.0
Oregon,1981,73.6
Oregon,1981,56.8
Oregon,1981,48.3
Oregon,1981,41.6
Oregon,1982,36.4
Oregon,1982,41.2
Oregon,1982,46.5
Oregon,1982,51.6
Oregon,1982,63.0
Oregon,1982,71.0
Oregon,1982,76.7
Oregon,1982,79.4
Oregon,1982,68.2
Oregon,1982,57.4
Oregon,1982,42.4
Oregon,1982,38.2
Oregon,1983,42.7
Oregon,1983,44.8
Oregon,1983,48.0
Oregon,1983,52.3
Oregon,1983,64.5
Oregon,1983,68.3
Oregon,1983,74.2
Oregon,1983,78.8
Oregon,1983,69.8
Oregon,1983,61.0
Oregon,1983,45.2
Oregon,1983,33.5
Oregon,1984,38.6
Oregon,1984,42.4
Oregon,1984,49.6
Oregon,1984,50.6
Oregon,1984,61.1
Oregon,1984,66.9
Oregon,1984,81.7
Oregon,1984,80.7
Oregon,1984,69.9
Oregon,1984,53.4
Oregon,1984,43.2
Oregon,1984,35.2
Oregon,1985,35.5
Oregon,1985,39.9
Oregon,1985,45.8
Oregon,1985,59.6
Oregon,1985,64.2
Oregon,1985,74.2
Oregon,1985,85.4
Oregon,1985,77.4
Oregon,1985,64.0
Oregon,1985,57.5
Oregon,1985,36.3
Oregon,1985,34.8
Oregon,1986,42.8
Oregon,1986,44.4
Oregon,1986,54.3
Oregon,1986,54.6
Oregon,1986,63.7
Oregon,1986,77.0
Oregon,1986,75.7
Oregon,1986,84.5
Oregon,1986,63.8
Oregon,1986,62.6
Oregon,1986,47.5
Oregon,1986,39.7
Oregon,1987,38.0
Oregon,1987,44.7
Oregon,1987,49.2
Oregon,1987,63.2
Oregon,1987,66.7
Oregon,1987,75.4
Oregon,1987,75.2
Oregon,1987,80.6
Oregon,1987,77.0
Oregon,1987,69.0
Oregon,1987,47.7
Oregon,1987,37.6
Oregon,1988,37.4
Oregon,1988,48.5
Oregon,1988,50.7
Oregon,1988,57.4
Oregon,1988,62.5
Oregon,1988,71.4
Oregon,1988,82.4
Oregon,1988,81.3
Oregon,1988,74.0
Oregon,1988,69.7
Oregon,1988,44.1
Oregon,1988,39.0
Oregon,1989,38.4
Oregon,1989,34.9
Oregon,1989,46.9
Oregon,1989,60.1
Oregon,1989,61.8
Oregon,1989,73.6
Oregon,1989,79.2
Oregon,1989,75.4
Oregon,1989,73.4
Oregon,1989,59.2
Oregon,1989,49.6
Oregon,1989,44.1
Oregon,1990,41.1
Oregon,1990,42.0
Oregon,1990,52.3
Oregon,1990,61.6
Oregon,1990,60.6
Oregon,1990,71.1
Oregon,1990,82.9
Oregon,1990,79.3
Oregon,1990,77.7
Oregon,1990,58.8
Oregon,1990,47.6
Oregon,1990,33.2
Oregon,1991,40.8
Oregon,1991,51.3
Oregon,1991,46.1
Oregon,1991,52.3
Oregon,1991,57.8
Oregon,1991,66.2
Oregon,1991,82.0
Oregon,1991,81.7
Oregon,1991,78.1
Oregon,1991,63.7
Oregon,1991,46.0
Oregon,1991,41.5
Oregon,1992,42.6
Oregon,1992,49.7
Oregon,1992,56.5
Oregon,1992,59.5
Oregon,1992,73.1
Oregon,1992,75.7
Oregon,1992,78.8
Oregon,1992,82.7
Oregon,1992,72.6
Oregon,1992,63.0
Oregon,1992,44.5
Oregon,1992,35.6
Oregon,1993,33.6
Oregon,1993,37.8
Oregon,1993,49.2
Oregon,1993,52.5
Oregon,1993,66.7
Oregon,1993,67.5
Oregon,1993,70.3
Oregon,1993,76.1
Oregon,1993,75.1
Oregon,1993,62.6
Oregon,1993,44.7
Oregon,1993,40.4
Oregon,1994,44.6
Oregon,1994,41.6
Oregon,1994,54.6
Oregon,1994,57.9
Oregon,1994,65.6
Oregon,1994,71.7
Oregon,1994,84.4
Oregon,1994,82.0
Oregon,1994,76.4
Oregon,1994,59.1
Oregon,1994,39.0
Oregon,1994,38.5
Oregon,1995,40.7
Oregon,1995,50.8
Oregon,1995,48.3
Oregon,1995,53.3
Oregon,1995,63.1
Oregon,1995,68.5
Oregon,1995,78.9
Oregon,1995,77.9
Oregon,1995,75.1
Oregon,1995,59.3
Oregon,1995,51.4
Oregon,1995,40.5
Oregon,1996,39.7
Oregon,1996,43.9
Oregon,1996,51.1
Oregon,1996,56.3
Oregon,1996,59.6
Oregon,1996,72.1
Oregon,1996,84.5
Oregon,1996,82.4
Oregon,1996,70.3
Oregon,1996,59.3
Oregon,1996,47.9
Oregon,1996,40.3
Oregon,1997,40.2
Oregon,1997,43.8
Oregon,1997,50.9
Oregon,1997,53.6
Oregon,1997,69.2
Oregon,1997,69.5
Oregon,1997,78.9
Oregon,1997,81.5
Oregon,1997,72.7
Oregon,1997,58.1
Oregon,1997,48.7
Oregon,1997,40.0
Oregon,1998,41.5
Oregon,1998,42.8
Oregon,1998,49.6
Oregon,1998,55.2
Oregon,1998,57.2
Oregon,1998,69.2
Oregon,1998,83.9
Oregon,1998,84.2
Oregon,1998,76.6
Oregon,1998,58.9
Oregon,1998,44.6
Oregon,1998,37.5
Oregon,1999,41.9
Oregon,1999,40.6
Oregon,1999,46.8
Oregon,1999,53.6
Oregon,1999,60.7
Oregon,1999,69.8
Oregon,1999,79.8
Oregon,1999,79.4
Oregon,1999,75.2
Oregon,1999,64.6
Oregon,1999,51.5
Oregon,1999,41.8
Oregon,2000,39.0
Oregon,2000,44.6
Oregon,2000,49.2
Oregon,2000,60.6
Oregon,2000,62.8
Oregon,2000,75.1
Oregon,2000,80.1
Oregon,2000,82.0
Oregon,2000,71.2
Oregon,2000,58.7
Oregon,2000,41.9
Oregon,2000,40.9
Oregon,2001,40.0
Oregon,2001,41.8
Oregon,2001,51.6
Oregon,2001,52.6
Oregon,2001,70.1
Oregon,2001,70.4
Oregon,2001,79.4
Oregon,2001,83.8
Oregon,2001,76.4
Oregon,2001,61.7
Oregon,2001,48.3
Oregon,2001,37.8
Oregon,2002,38.6
Oregon,2002,45.4
Oregon,2002,47.2
Oregon,2002,56.8
Oregon,2002,63.2
Oregon,2002,74.1
Oregon,2002,85.2
Oregon,2002,79.6
Oregon,2002,74.5
Oregon,2002,60.3
Oregon,2002,51.0
Oregon,2002,41.9
Oregon,2003,45.8
Oregon,2003,44.2
Oregon,2003,50.7
Oregon,2003,51.4
Oregon,2003,63.6
Oregon,2003,76.6
Oregon,2003,87.1
Oregon,2003,82.5
Oregon,2003,76.5
Oregon,2003,64.8
Oregon,2003,42.8
Oregon,2003,40.0
Oregon,2004,38.5
Oregon,2004,42.7
Oregon,2004,56.2
Oregon,2004,60.3
Oregon,2004,62.6
Oregon,2004,73.4
Oregon,2004,83.6
Oregon,2004,81.1
Oregon,2004,69.9
Oregon,2004,59.4
Oregon,2004,47.0
Oregon,2004,42.6
Oregon,2005,41.2
Oregon,2005,47.4
Oregon,2005,53.2
Oregon,2005,54.5
Oregon,2005,62.7
Oregon,2005,67.7
Oregon,2005,83.6
Oregon,2005,83.7
Oregon,2005,71.6
Oregon,2005,60.6
Oregon,2005,46.0
Oregon,2005,38.9
Oregon,2006,41.3
Oregon,2006,44.0
Oregon,2006,45.0
Oregon,2006,56.0
Oregon,2006,66.7
Oregon,2006,74.6
Oregon,2006,85.6
Oregon,2006,80.7
Oregon,2006,74.8
Oregon,2006,60.8
Oregon,2006,45.9
Oregon,2006,41.0
Oregon,2007,39.8
Oregon,2007,44.6
Oregon,2007,54.9
Oregon,2007,56.9
Oregon,2007,67.4
Oregon,2007,73.1
Oregon,2007,85.3
Oregon,2007,80.8
Oregon,2007,71.4
Oregon,2007,57.3
Oregon,2007,49.0
Oregon,2007,37.2
Oregon,2008,36.2
Oregon,2008,44.9
Oregon,2008,46.6
Oregon,2008,52.2
Oregon,2008,63.8
Oregon,2008,71.2
Oregon,2008,82.6
Oregon,2008,80.8
Oregon,2008,75.5
Oregon,2008,61.1
Oregon,2008,51.1
Oregon,2008,38.1
Oregon,2009,42.9
Oregon,2009,44.0
Oregon,2009,45.8
Oregon,2009,55.5
Oregon,2009,66.9
Oregon,2009,70.8
Oregon,2009,84.2
Oregon,2009,80.7
Oregon,2009,77.4
Oregon,2009,55.7
Oregon,2009,47.5
Oregon,2009,36.6
Oregon,2010,42.8
Oregon,2010,45.5
Oregon,2010,50.3
Oregon,2010,53.0
Oregon,2010,57.4
Oregon,2010,67.9
Oregon,2010,81.4
Oregon,2010,79.2
Oregon,2010,72.6
Oregon,2010,61.2
Oregon,2010,44.7
Oregon,2010,39.6
Oregon,2011,42.2
Oregon,2011,41.3
Oregon,2011,45.8
Oregon,2011,49.6
Oregon,2011,57.6
Oregon,2011,67.4
Oregon,2011,77.6
Oregon,2011,82.0
Oregon,2011,78.5
Oregon,2011,60.2
Oregon,2011,45.8
Oregon,2011,42.6
Oregon,2012,43.2
Oregon,2012,43.6
Oregon,2012,47.6
Oregon,2012,57.2
Oregon,2012,64.1
Oregon,2012,68.7
Oregon,2012,81.8
Oregon,2012,84.6
Oregon,2012,78.3
Oregon,2012,61.1
Oregon,2012,48.6
Oregon,2012,38.0
Oregon,2013,38.4
Oregon,2013,44.1
Oregon,2013,51.8
Oregon,2013,56.3
Oregon,2013,65.6
Oregon,2013,73.1
Oregon,2013,86.0
Oregon,2013,81.7
Oregon,2013,70.4
Oregon,2013,58.8
Oregon,2013,48.7
Oregon,2013,39.1
Oregon,2014,45.9
Oregon,2014,42.8
Oregon,2014,52.1
Oregon,2014,57.8
Oregon,2014,66.6
Oregon,2014,71.9
Oregon,2014,85.8
Oregon,2014,81.5
Oregon,2014,75.2
Oregon,2014,64.6
Oregon,2014,46.9
Oregon,2014,42.2
Oregon,2015,46.3
Oregon,2015,50.9
Oregon,2015,57.7
Oregon,2015,57.6
Oregon,2015,65.5
Oregon,2015,80.7
Oregon,2015,82.4
Oregon,2015,82.6
Oregon,2015,72.8
Oregon,2015,66.6
Oregon,2015,44.5
Oregon,2015,38.5
Oregon,2016,40.0
Oregon,2016,49.4
Oregon,2016,50.3
Oregon,2016,62.8
Oregon,2016,65.6
Oregon,2016,75.0
Oregon,2016,79.4
Oregon,2016,83.1
Oregon,2016,71.5
Oregon,2016,57.2
Oregon,2016,51.5
Oregon,2016,35.5
Oregon,2017,34.8
Oregon,2017,42.1
Oregon,2017,50.2
Oregon,2017,53.1
Oregon,2017,66.3
Oregon,2017,73.5
Oregon,2017,85.6
Oregon,2017,85.6
Oregon,2017,73.2
Oregon,2017,59.4
Oregon,2017,47.0
Oregon,2017,41.4
Oregon,2018,44.6
Oregon,2018,42.3
Oregon,2018,48.5
Oregon,2018,56.3
Pennsylvania,1950,44.7
Pennsylvania,1950,35.2
Pennsylvania,1950,40.4
Pennsylvania,1950,53.7
Pennsylvania,1950,69.2
Pennsylvania,1950,77.0
Pennsylvania,1950,79.2
Pennsylvania,1950,79.2
Pennsylvania,1950,68.6
Pennsylvania,1950,64.4
Pennsylvania,1950,47.5
Pennsylvania,1950,32.6
Pennsylvania,1951,36.7
Pennsylvania,1951,38.1
Pennsylvania,1951,45.1
Pennsylvania,1951,57.2
Pennsylvania,1951,71.3
Pennsylvania,1951,77.4
Pennsylvania,1951,82.0
Pennsylvania,1951,80.6
Pennsylvania,1951,73.8
Pennsylvania,1951,64.9
Pennsylvania,1951,42.4
Pennsylvania,1951,38.6
Pennsylvania,1952,37.7
Pennsylvania,1952,39.1
Pennsylvania,1952,43.4
Pennsylvania,1952,59.5
Pennsylvania,1952,67.0
Pennsylvania,1952,81.4
Pennsylvania,1952,85.8
Pennsylvania,1952,80.2
Pennsylvania,1952,75.1
Pennsylvania,1952,58.9
Pennsylvania,1952,49.9
Pennsylvania,1952,38.1
Pennsylvania,1953,38.9
Pennsylvania,1953,41.1
Pennsylvania,1953,46.5
Pennsylvania,1953,55.0
Pennsylvania,1953,71.8
Pennsylvania,1953,80.0
Pennsylvania,1953,84.1
Pennsylvania,1953,81.8
Pennsylvania,1953,75.2
Pennsylvania,1953,66.8
Pennsylvania,1953,50.9
Pennsylvania,1953,41.5
Pennsylvania,1954,33.8
Pennsylvania,1954,43.2
Pennsylvania,1954,45.1
Pennsylvania,1954,63.6
Pennsylvania,1954,66.8
Pennsylvania,1954,79.6
Pennsylvania,1954,82.8
Pennsylvania,1954,78.4
Pennsylvania,1954,74.1
Pennsylvania,1954,64.3
Pennsylvania,1954,46.9
Pennsylvania,1954,35.4
Pennsylvania,1955,31.8
Pennsylvania,1955,37.1
Pennsylvania,1955,47.8
Pennsylvania,1955,63.3
Pennsylvania,1955,73.8
Pennsylvania,1955,75.5
Pennsylvania,1955,87.8
Pennsylvania,1955,83.4
Pennsylvania,1955,73.3
Pennsylvania,1955,63.5
Pennsylvania,1955,45.2
Pennsylvania,1955,32.9
Pennsylvania,1956,32.2
Pennsylvania,1956,37.9
Pennsylvania,1956,42.6
Pennsylvania,1956,55.5
Pennsylvania,1956,67.8
Pennsylvania,1956,78.4
Pennsylvania,1956,78.1
Pennsylvania,1956,78.3
Pennsylvania,1956,69.2
Pennsylvania,1956,63.8
Pennsylvania,1956,49.2
Pennsylvania,1956,43.0
Pennsylvania,1957,30.2
Pennsylvania,1957,39.8
Pennsylvania,1957,45.6
Pennsylvania,1957,59.8
Pennsylvania,1957,71.1
Pennsylvania,1957,80.5
Pennsylvania,1957,82.2
Pennsylvania,1957,80.2
Pennsylvania,1957,74.2
Pennsylvania,1957,59.1
Pennsylvania,1957,49.4
Pennsylvania,1957,41.0
Pennsylvania,1958,31.6
Pennsylvania,1958,28.4
Pennsylvania,1958,40.5
Pennsylvania,1958,60.3
Pennsylvania,1958,68.4
Pennsylvania,1958,73.5
Pennsylvania,1958,81.1
Pennsylvania,1958,79.0
Pennsylvania,1958,72.0
Pennsylvania,1958,60.9
Pennsylvania,1958,50.3
Pennsylvania,1958,29.9
Pennsylvania,1959,32.3
Pennsylvania,1959,37.1
Pennsylvania,1959,45.2
Pennsylvania,1959,60.7
Pennsylvania,1959,73.9
Pennsylvania,1959,78.6
Pennsylvania,1959,82.7
Pennsylvania,1959,83.2
Pennsylvania,1959,77.6
Pennsylvania,1959,62.8
Pennsylvania,1959,46.8
Pennsylvania,1959,39.0
Pennsylvania,1960,35.1
Pennsylvania,1960,36.1
Pennsylvania,1960,34.4
Pennsylvania,1960,63.8
Pennsylvania,1960,66.6
Pennsylvania,1960,77.3
Pennsylvania,1960,79.5
Pennsylvania,1960,80.7
Pennsylvania,1960,73.6
Pennsylvania,1960,61.9
Pennsylvania,1960,51.3
Pennsylvania,1960,31.2
Pennsylvania,1961,28.6
Pennsylvania,1961,38.8
Pennsylvania,1961,46.3
Pennsylvania,1961,51.5
Pennsylvania,1961,65.6
Pennsylvania,1961,77.5
Pennsylvania,1961,81.0
Pennsylvania,1961,79.9
Pennsylvania,1961,78.8
Pennsylvania,1961,65.5
Pennsylvania,1961,48.8
Pennsylvania,1961,35.8
Pennsylvania,1962,32.9
Pennsylvania,1962,34.3
Pennsylvania,1962,44.3
Pennsylvania,1962,57.8
Pennsylvania,1962,74.3
Pennsylvania,1962,78.8
Pennsylvania,1962,80.4
Pennsylvania,1962,80.3
Pennsylvania,1962,68.4
Pennsylvania,1962,62.3
Pennsylvania,1962,45.6
Pennsylvania,1962,32.8
Pennsylvania,1963,29.8
Pennsylvania,1963,29.6
Pennsylvania,1963,47.4
Pennsylvania,1963,60.3
Pennsylvania,1963,69.0
Pennsylvania,1963,78.5
Pennsylvania,1963,82.4
Pennsylvania,1963,77.5
Pennsylvania,1963,71.3
Pennsylvania,1963,70.9
Pennsylvania,1963,50.9
Pennsylvania,1963,29.0
Pennsylvania,1964,35.8
Pennsylvania,1964,33.5
Pennsylvania,1964,47.3
Pennsylvania,1964,56.8
Pennsylvania,1964,73.4
Pennsylvania,1964,78.3
Pennsylvania,1964,83.0
Pennsylvania,1964,77.4
Pennsylvania,1964,74.8
Pennsylvania,1964,60.8
Pennsylvania,1964,54.1
Pennsylvania,1964,38.3
Pennsylvania,1965,31.6
Pennsylvania,1965,36.4
Pennsylvania,1965,40.8
Pennsylvania,1965,55.0
Pennsylvania,1965,75.0
Pennsylvania,1965,77.4
Pennsylvania,1965,81.2
Pennsylvania,1965,79.3
Pennsylvania,1965,74.3
Pennsylvania,1965,59.0
Pennsylvania,1965,48.4
Pennsylvania,1965,40.6
Pennsylvania,1966,29.8
Pennsylvania,1966,34.8
Pennsylvania,1966,48.5
Pennsylvania,1966,53.2
Pennsylvania,1966,66.2
Pennsylvania,1966,80.8
Pennsylvania,1966,85.9
Pennsylvania,1966,81.7
Pennsylvania,1966,69.2
Pennsylvania,1966,60.0
Pennsylvania,1966,50.3
Pennsylvania,1966,35.9
Pennsylvania,1967,38.9
Pennsylvania,1967,32.4
Pennsylvania,1967,44.1
Pennsylvania,1967,59.8
Pennsylvania,1967,62.3
Pennsylvania,1967,81.5
Pennsylvania,1967,79.1
Pennsylvania,1967,76.8
Pennsylvania,1967,71.6
Pennsylvania,1967,60.2
Pennsylvania,1967,42.7
Pennsylvania,1967,38.8
Pennsylvania,1968,29.4
Pennsylvania,1968,31.6
Pennsylvania,1968,49.4
Pennsylvania,1968,63.3
Pennsylvania,1968,64.2
Pennsylvania,1968,77.0
Pennsylvania,1968,83.2
Pennsylvania,1968,81.7
Pennsylvania,1968,74.9
Pennsylvania,1968,62.2
Pennsylvania,1968,47.2
Pennsylvania,1968,33.8
Pennsylvania,1969,31.8
Pennsylvania,1969,34.8
Pennsylvania,1969,42.9
Pennsylvania,1969,62.0
Pennsylvania,1969,71.7
Pennsylvania,1969,78.3
Pennsylvania,1969,80.3
Pennsylvania,1969,80.4
Pennsylvania,1969,72.6
Pennsylvania,1969,62.0
Pennsylvania,1969,45.7
Pennsylvania,1969,31.7
Pennsylvania,1970,26.4
Pennsylvania,1970,35.2
Pennsylvania,1970,39.7
Pennsylvania,1970,59.0
Pennsylvania,1970,72.7
Pennsylvania,1970,76.8
Pennsylvania,1970,81.1
Pennsylvania,1970,81.3
Pennsylvania,1970,76.4
Pennsylvania,1970,62.6
Pennsylvania,1970,48.3
Pennsylvania,1970,37.1
Pennsylvania,1971,29.4
Pennsylvania,1971,35.7
Pennsylvania,1971,41.4
Pennsylvania,1971,57.1
Pennsylvania,1971,67.0
Pennsylvania,1971,79.8
Pennsylvania,1971,80.7
Pennsylvania,1971,79.0
Pennsylvania,1971,74.1
Pennsylvania,1971,66.7
Pennsylvania,1971,47.0
Pennsylvania,1971,43.4
Pennsylvania,1972,36.6
Pennsylvania,1972,32.7
Pennsylvania,1972,43.4
